,id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer
1735,10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18
1736,7500,1967,Graduation,Single,79146.0,1,1,2014-04-24
1737,5796,1963,Graduation,Married,77437.0,0,0,2013-11-26
1738,10556,1959,Graduation,Married,54984.0,0,1,2014-05-24
1739,1064,1971,PhD,Married,42403.0,1,0,2013-12-11
1740,48,1964,Graduation,Together,55761.0,0,1,2014-04-24
1741,7610,1983,Graduation,Together,37292.0,1,0,2013-04-18
1742,263,1945,PhD,Single,45576.0,0,0,2014-05-28
1743,10814,1947,Graduation,Together,70321.0,0,0,2013-01-16
1744,9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20
1745,9292,1952,Graduation,Married,81795.0,0,0,2012-10-26
1746,10250,1947,Basic,Together,28389.0,0,0,2012-11-20
1747,7881,1946,Master,Married,66835.0,0,0,2013-09-28
1748,5847,1969,Graduation,Divorced,69901.0,0,1,2013-05-29
1749,737,1949,PhD,Married,80360.0,0,0,2013-03-03
1750,3571,1961,PhD,Together,63342.0,0,1,2012-10-16
1751,7807,1974,Graduation,Married,44989.0,0,1,2012-09-12
1752,3878,1980,2n Cycle,Single,31859.0,1,0,2014-02-27
1753,5092,1949,PhD,Widow,51569.0,0,1,2013-02-12
1754,2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25
1755,5394,1979,Basic,Single,16014.0,1,1,2013-03-17
1756,3798,1968,Graduation,Married,41120.0,1,1,2013-11-06
1757,3524,1971,Master,Single,39763.0,1,0,2013-08-04
1758,5247,1955,PhD,Married,38725.0,1,1,2014-05-10
1759,5883,1972,Graduation,Married,77981.0,1,0,2013-05-26
1760,2118,1964,2n Cycle,Married,62905.0,0,1,2013-09-10
1761,8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10
1762,6616,1975,Graduation,Together,59481.0,0,1,2013-10-23
1763,2797,1977,Graduation,Married,72117.0,0,1,2013-08-20
1764,4328,1986,2n Cycle,Married,21955.0,1,0,2013-09-07
1765,9167,1956,Graduation,Married,67131.0,0,1,2013-03-26
1766,10560,1980,PhD,Single,36802.0,1,0,2014-06-16
1767,2631,1982,Graduation,Together,71853.0,0,0,2013-05-08
1768,8312,1961,Basic,Married,28249.0,0,0,2014-06-15
1769,5534,1975,Master,Married,47808.0,0,1,2013-10-20
1770,5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18
1771,7592,1946,PhD,Married,51012.0,0,0,2013-04-18
1772,8895,1985,Graduation,Single,70596.0,0,0,2012-10-05
1773,8584,1952,PhD,Together,85431.0,0,0,2013-06-08
1774,2694,1967,Graduation,Married,42664.0,0,1,2014-03-18
1775,8910,1955,Graduation,Together,42586.0,1,1,2012-10-29
1776,7433,1985,Graduation,Single,29760.0,1,0,2012-08-29
1777,164,1977,PhD,Married,28973.0,0,0,2012-10-13
1778,10477,1973,PhD,Together,39435.0,1,0,2013-08-06
1779,2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01
1780,5150,1979,Basic,Single,20194.0,1,0,2012-12-17
1781,5283,1976,PhD,Single,42473.0,1,1,2014-02-17
1782,9645,1968,Graduation,Married,64590.0,0,0,2012-10-14
1783,10678,1959,Graduation,Together,71232.0,0,1,2013-11-28
1784,7261,1971,Graduation,Together,34600.0,1,1,2013-01-01
1785,9648,1967,Graduation,Single,46904.0,1,1,2012-11-03
1786,2870,1973,Graduation,Married,49094.0,0,1,2012-09-21
1787,8008,1983,Graduation,Together,36075.0,1,0,2013-12-09
1788,1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28
1789,6173,1979,Graduation,Together,77298.0,0,1,2013-11-02
1790,1419,1950,Graduation,Together,34026.0,1,1,2013-08-05
1791,9150,1963,PhD,Single,48918.0,1,1,2014-04-12
1792,7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15
1793,1250,1976,Graduation,Single,37697.0,1,0,2014-02-07
1794,9905,1952,Graduation,Together,34074.0,1,1,2013-07-13
1795,10691,1960,Master,Married,28520.0,1,1,2013-06-14
1796,7002,1955,Graduation,Single,62535.0,0,1,2013-10-03
1797,2952,1977,Master,Single,36273.0,1,0,2014-04-16
1798,8439,1964,Graduation,Together,63404.0,0,2,2014-06-06
1799,762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02
1800,2831,1976,Graduation,Together,78416.0,0,1,2014-06-27
1801,6977,1974,Graduation,Together,75702.0,0,1,2012-10-14
1802,6289,1951,Master,Together,59385.0,1,1,2013-04-28
1803,4168,1966,Graduation,Single,37070.0,1,1,2013-03-20
1804,8397,1951,Graduation,Married,44689.0,1,1,2014-01-10
1805,9284,1958,Graduation,Together,53977.0,0,1,2013-06-08
1806,6237,1966,PhD,Single,7144.0,0,2,2013-12-07
1807,3130,1964,Graduation,Single,18701.0,1,1,2013-06-04
1808,1619,1956,Graduation,Married,90369.0,0,0,2014-04-28
1809,1990,1974,PhD,Single,63159.0,0,0,2012-11-05
1810,5513,1966,Graduation,Together,37758.0,1,1,2012-10-04
1811,269,1963,PhD,Single,46757.0,0,1,2012-11-16
1812,8093,1969,Master,Married,79734.0,0,0,2014-06-28
1813,10513,1992,Graduation,Together,63207.0,0,0,2013-01-20
1814,10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14
1815,2549,1983,PhD,Together,21840.0,1,0,2013-07-21
1816,5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28
1817,10057,1951,Graduation,Single,72282.0,0,0,2013-07-19
1818,10307,1956,Graduation,Married,50387.0,0,2,2013-08-31
1819,8566,1961,PhD,Together,32583.0,1,1,2014-06-15
1820,2415,1962,Graduation,Together,62568.0,0,1,2014-04-07
1821,5684,1971,Master,Divorced,44635.0,1,1,2013-10-11
1822,8334,1971,Master,Single,33316.0,1,1,2013-10-04
1823,9166,1968,Graduation,Married,63967.0,0,1,2013-08-09
1824,1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04
1825,78,1969,Graduation,Married,25293.0,1,0,2013-09-15
1826,5441,1965,PhD,Widow,54111.0,0,1,2013-08-25
1827,5302,1986,Graduation,Together,78394.0,0,0,2013-02-15
1828,4687,1958,Master,Married,80739.0,0,0,2013-05-23
1829,1087,1975,Master,Together,22669.0,1,0,2013-05-22
1830,6859,1987,Graduation,Single,29236.0,1,0,2013-10-08
1831,9860,1959,Graduation,Together,44911.0,0,1,2013-03-15
1832,7129,1962,PhD,Married,54693.0,0,1,2013-02-17
1833,5866,1974,Graduation,Together,48186.0,1,0,2014-03-20
1834,10521,1977,Graduation,Married,54809.0,1,1,2013-09-11
1835,7393,1978,Graduation,Together,41580.0,1,1,2012-12-10
1836,7849,1970,PhD,Married,80336.0,0,0,2013-09-09
1837,332,1957,Graduation,Married,47743.0,0,1,2013-03-22
1838,9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03
1839,531,1954,PhD,Divorced,57333.0,0,1,2012-09-22
1840,9576,1982,PhD,Together,32313.0,1,0,2013-02-11
1841,6906,1953,Master,Widow,84953.0,0,0,2013-06-03
1842,7419,1968,Master,Divorced,27071.0,1,0,2014-04-23
1843,3170,1957,Master,Together,68148.0,0,0,2013-08-31
1844,8527,1965,Master,Together,65735.0,1,1,2013-12-07
1845,7872,1975,PhD,Married,86836.0,0,0,2012-09-12
1846,9931,1963,PhD,Married,4023.0,1,1,2014-06-23
1847,10595,1990,Graduation,Married,30093.0,0,0,2013-07-08
1848,4609,1966,PhD,Married,57705.0,0,1,2014-01-11
1849,5010,1988,Graduation,Single,25008.0,1,0,2014-02-02
1850,4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18
1851,11148,1975,Graduation,Together,22280.0,1,0,2013-05-19
1852,1168,1978,PhD,Married,72159.0,0,0,2012-10-29
1853,9595,1961,Graduation,Together,64260.0,0,0,2013-01-11
1854,10163,1984,PhD,Single,82733.0,0,0,2013-09-10
1855,2886,1971,Master,Divorced,74290.0,0,1,2013-08-12
1856,6710,1951,Master,Single,58217.0,2,1,2012-11-17
1857,5316,1976,Master,Together,21024.0,0,0,2013-07-04
1858,9029,1972,PhD,Married,70116.0,0,0,2013-01-26
1859,521,1985,Graduation,Together,54006.0,1,0,2012-09-18
1860,1459,1966,PhD,Married,69063.0,0,1,2012-11-07
1861,10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15
1862,1630,1979,Graduation,Single,61825.0,0,1,2013-08-07
1863,3254,1971,Graduation,Married,70886.0,1,0,2013-10-14
1864,9064,1982,Graduation,Married,69109.0,0,0,2012-11-09
1865,3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07
1866,4227,1968,Master,Together,32889.0,1,1,2013-09-06
1867,9467,1984,Graduation,Single,34738.0,1,0,2014-05-11
1868,8486,1971,Master,Together,30538.0,1,0,2012-10-01
1869,2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10
1870,3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01
1871,8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12
1872,3722,1972,Graduation,Single,44503.0,1,1,2014-04-16
1873,6715,1948,PhD,Single,60200.0,0,1,2013-01-02
1874,4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19
1875,9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07
1876,3766,1959,Master,Widow,33051.0,0,0,2012-08-16
1877,1399,1958,Graduation,Married,72905.0,0,0,2014-01-21
1878,1570,1951,PhD,Together,69702.0,0,1,2013-02-19
1879,3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15
1880,3074,1984,PhD,Married,70643.0,0,0,2012-10-15
1881,8341,1969,PhD,Married,30396.0,1,0,2014-04-30
1882,5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18
1883,6461,1969,Master,Single,62772.0,0,1,2013-05-19
1884,7679,1985,PhD,Single,30298.0,0,0,2014-05-19
1885,10702,1984,Graduation,Single,52413.0,1,0,2012-11-03
1886,7505,1957,PhD,Married,44155.0,1,1,2014-01-19
1887,5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07
1888,10858,1975,Graduation,Together,76532.0,1,1,2013-09-09
1889,2961,1982,Graduation,Married,42081.0,1,0,2013-02-26
1890,2747,1988,PhD,Married,67546.0,0,0,2012-08-31
1891,3010,1989,Master,Together,88420.0,0,0,2014-05-02
1892,5790,1985,Graduation,Married,31158.0,1,0,2013-01-27
1893,6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03
1894,1743,1974,Graduation,Single,69719.0,0,0,2014-05-26
1895,3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20
1896,8462,1978,Basic,Together,24882.0,1,0,2012-09-09
1897,5558,1954,PhD,Single,90933.0,0,0,2014-03-31
1898,4619,1945,PhD,Single,113734.0,0,0,2014-05-28
1899,8780,1950,PhD,Together,59292.0,0,1,2013-06-13
1900,10789,1964,PhD,Married,45759.0,1,1,2013-02-23
1901,10779,1983,Graduation,Single,22148.0,0,0,2014-04-13
1902,5896,1987,Master,Married,73395.0,0,0,2014-03-18
1903,2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24
1904,10951,1968,Graduation,Married,45688.0,0,1,2014-01-25
1905,544,1954,Graduation,Married,62820.0,0,0,2013-05-11
1906,17,1971,PhD,Married,60491.0,0,1,2013-09-06
1907,10680,1986,Graduation,Together,33235.0,1,0,2014-02-05
1908,3265,1959,Graduation,Married,35701.0,0,0,2013-03-19
1909,5623,1980,Master,Married,31535.0,1,0,2013-09-26
1910,5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20
1911,5544,1970,Graduation,Single,67384.0,0,1,2012-11-10
1912,6417,1971,Master,Together,80573.0,0,0,2012-10-14
1913,5831,1967,Graduation,Married,77870.0,0,1,2012-08-22
1914,7101,1963,PhD,Widow,52278.0,0,1,2013-01-25
1915,10176,1968,Graduation,Single,57107.0,0,1,2012-08-24
1916,2326,1990,Graduation,Married,18929.0,0,0,2013-02-16
1917,4385,1981,PhD,Single,36038.0,1,0,2013-05-31
1918,2929,1976,Graduation,Single,20180.0,0,0,2013-02-20
1919,10686,1965,PhD,Together,34230.0,1,1,2012-12-26
1920,2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22
1921,3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19
1922,3138,1956,Graduation,Single,91249.0,0,0,2012-10-20
1923,4994,1943,Master,Single,77598.0,0,0,2013-10-01
1924,7966,1959,Graduation,Single,80982.0,1,1,2013-01-08
1925,3112,1977,Master,Married,22701.0,1,0,2013-09-05
1926,10872,1969,PhD,Married,55212.0,0,1,2012-11-23
1927,2181,1970,Graduation,Married,70617.0,0,0,2013-06-23
1928,1867,1957,Graduation,Single,64849.0,0,0,2012-11-13
1929,1518,1965,Master,Married,62694.0,1,1,2013-06-17
1930,5734,1974,PhD,Married,61917.0,1,1,2013-11-20
1931,2878,1947,PhD,Married,67472.0,0,1,2013-09-28
1932,1458,1982,Master,Married,21059.0,1,0,2014-01-07
1933,7007,1968,Master,Married,29543.0,2,0,2014-04-01
1934,6200,1951,Graduation,Married,75903.0,0,1,2013-04-08
1935,1403,1975,2n Cycle,Together,34984.0,1,1,2012-09-06
1936,4827,1956,PhD,Single,54998.0,0,1,2013-03-10
1937,6250,1949,PhD,Widow,54356.0,0,1,2012-11-19
1938,9291,1959,Master,Married,34242.0,0,1,2014-03-23
1939,2478,1973,Graduation,Married,25410.0,1,0,2013-08-31
1940,1139,1984,PhD,Married,73356.0,0,0,2014-02-06
1941,5138,1950,Graduation,Together,28320.0,0,1,2013-01-14
1942,5393,1977,Graduation,Single,23763.0,1,0,2012-08-07
1943,10413,1984,Graduation,Married,72570.0,0,0,2014-04-25
1944,5015,1976,Master,Married,34529.0,1,0,2012-09-14
1945,10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06
1946,10676,1982,Graduation,Married,63211.0,0,0,2012-11-02
1947,2495,1974,Master,Married,83891.0,0,1,2014-06-20
1948,7842,1968,Graduation,Single,36065.0,1,1,2013-03-31
1949,9955,1954,Graduation,Together,39898.0,0,1,2013-02-12
1950,6663,1940,PhD,Single,51141.0,0,0,2013-07-08
1951,2162,1976,Graduation,Married,56939.0,0,1,2013-09-18
1952,3434,1951,Graduation,Single,80872.0,0,0,2014-05-12
1953,7919,1976,PhD,Together,72335.0,0,0,2012-08-13
1954,5626,1964,PhD,Single,61798.0,0,0,2013-11-23
1955,6428,1950,PhD,Widow,76842.0,0,0,2014-05-03
1956,8514,1976,Graduation,Together,29478.0,1,0,2014-01-17
1957,10448,1956,Graduation,Single,46998.0,0,1,2012-10-22
1958,2109,1990,Graduation,Single,96843.0,0,0,2013-04-23
1959,7530,1950,PhD,Widow,56551.0,1,1,2014-05-07
1960,8925,1965,Master,Married,70053.0,0,1,2013-07-03
1961,3009,1962,PhD,Widow,71670.0,0,0,2013-07-09
1962,6355,1978,Graduation,Married,44359.0,1,1,2014-06-17
1963,3517,1952,Graduation,Single,40887.0,1,1,2013-05-06
1964,1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05
1965,6203,1947,Graduation,Together,74485.0,0,0,2013-08-24
1966,7165,1972,Graduation,Together,64474.0,0,1,2013-10-22
1967,3595,1963,Graduation,Together,77226.0,0,1,2014-02-28
1968,8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27
1969,4331,1978,Master,Together,85738.0,0,0,2014-01-23
1970,6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14
1971,4338,1983,Graduation,Single,39062.0,1,0,2014-03-25
1972,2452,1971,Graduation,Together,34600.0,1,1,2013-01-01
1973,9507,1975,Graduation,Married,40794.0,0,1,2013-04-07
1974,8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07
1975,10311,1969,Graduation,Married,4428.0,0,1,2013-10-05
1976,5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02
1977,4867,1968,PhD,Single,38236.0,1,1,2013-09-20
1978,9289,1979,Graduation,Married,36781.0,1,0,2014-04-10
1979,10913,1984,Master,Single,31385.0,1,0,2012-12-05
1980,3032,1984,Graduation,Married,24570.0,1,0,2013-02-27
1981,8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18
1982,3334,1951,Graduation,Married,94642.0,0,0,2014-02-12
1983,4470,1962,Master,Married,58646.0,0,1,2013-06-10
1984,1406,1975,Graduation,Single,53201.0,1,1,2013-02-12
1985,8619,1957,Graduation,Together,21994.0,0,1,2012-12-24
1986,10821,1978,Graduation,Married,57113.0,1,1,2013-02-06
1987,4552,1991,Graduation,Married,51373.0,0,0,2013-06-22
1988,898,1986,Graduation,Married,23477.0,1,0,2013-10-21
1989,9797,1956,Graduation,Married,58116.0,0,1,2014-04-13
1990,10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16
1991,8212,1971,Master,Married,39791.0,0,1,2013-03-28
1992,6248,1947,Master,Single,91712.0,0,0,2013-10-17
1993,10164,1958,Graduation,Single,94472.0,0,1,2014-04-03
1994,4547,1960,Graduation,Together,13672.0,1,1,2013-04-17
1995,6815,1980,2n Cycle,Married,96547.0,0,0,2014-05-23
1996,4122,1975,Graduation,Married,79205.0,0,0,2012-08-29
1997,10841,1975,PhD,Together,56559.0,0,1,2012-12-25
1998,5370,1973,PhD,Married,32644.0,1,0,2013-01-16
1999,176,1980,2n Cycle,Single,67506.0,0,1,2014-01-02
2000,4860,1970,Graduation,Single,24206.0,1,0,2013-03-08
2001,10757,1967,PhD,Divorced,28420.0,1,0,2013-12-24
2002,4023,1970,Graduation,Married,22979.0,1,0,2012-09-06
2003,6679,1966,Graduation,Single,33279.0,0,0,2014-06-12
2004,9923,1972,Master,Single,46423.0,1,1,2013-09-18
2005,7181,1977,Graduation,Married,30368.0,0,1,2013-11-07
2006,3599,1970,Graduation,Married,63684.0,0,1,2012-11-26
2007,405,1964,Graduation,Divorced,41638.0,0,1,2013-02-13
2008,6870,1959,PhD,Divorced,68805.0,0,1,2013-09-17
2009,832,1966,PhD,Together,65814.0,0,1,2014-03-02
2010,2002,1958,Graduation,Divorced,71964.0,0,0,2013-05-20
2011,3657,1986,Graduation,Single,39146.0,1,0,2013-02-14
2012,500,1977,Graduation,Together,96876.0,0,0,2013-08-06
2013,1951,1981,Basic,Married,34445.0,0,0,2013-01-27
2014,3262,1958,Graduation,Single,68281.0,0,0,2012-08-07
2015,4102,1975,2n Cycle,Married,37284.0,1,1,2013-03-29
2016,7042,1983,Graduation,Married,36790.0,0,0,2013-03-01
2017,10598,1967,Graduation,Together,27943.0,1,1,2013-04-15
2018,255,1951,Graduation,Divorced,22263.0,1,1,2014-03-30
2019,2375,1972,Graduation,Together,30261.0,1,2,2012-09-25
2020,9829,1978,Graduation,Together,28587.0,1,0,2014-02-12
2021,6214,1982,Master,Married,43815.0,1,0,2013-04-05
2022,4954,1956,Graduation,Married,48195.0,1,1,2014-01-21
2023,7861,1952,Master,Married,77027.0,0,1,2014-02-05
2024,4837,1965,PhD,Married,71322.0,0,1,2013-02-16
2025,9423,1979,Master,Married,32765.0,1,0,2014-02-23
2026,4198,1965,Graduation,Together,29672.0,1,1,2013-03-12
2027,153,1953,Graduation,Divorced,23272.0,0,0,2013-10-17
2028,9323,1949,Master,Together,49912.0,0,1,2012-09-07
2029,10001,1985,2n Cycle,Together,7500.0,1,0,2012-08-01
2030,3945,1947,PhD,Widow,68117.0,0,1,2013-03-10
2031,3799,1955,Graduation,Married,67225.0,0,1,2013-11-26
2032,8625,1976,Graduation,Married,17649.0,1,0,2013-11-12
2033,3491,1975,Graduation,Together,55914.0,0,1,2013-04-29
2034,983,1984,Graduation,Married,40059.0,1,0,2013-09-28
2035,9119,1950,Graduation,Together,60905.0,0,1,2013-12-05
2036,4786,1977,Graduation,Married,75330.0,1,1,2012-10-04
2037,5872,1951,Graduation,Single,60689.0,0,1,2013-06-01
2038,6568,1984,Graduation,Married,38680.0,1,0,2013-03-28
2039,5628,1982,Graduation,Together,61416.0,0,0,2013-02-08
2040,5631,1991,Graduation,Single,49767.0,0,0,2013-05-02
2041,4974,1970,Graduation,Single,83273.0,1,2,2012-09-25
2042,8416,1981,Graduation,Married,29009.0,1,0,2013-11-29
2043,5454,1979,Master,Married,45057.0,1,0,2013-12-01
2044,4095,1971,Graduation,Married,37150.0,1,0,2012-09-11
2045,5474,1970,Graduation,Single,43020.0,1,0,2013-11-30
2046,4268,1959,Graduation,Married,53154.0,0,1,2014-06-09
2047,10701,1973,Graduation,Married,65308.0,0,0,2013-09-11
2048,3507,1970,Graduation,Single,76467.0,1,0,2012-08-17
2049,2079,1947,2n Cycle,Married,81044.0,0,0,2013-12-27
2050,626,1951,Graduation,Married,32871.0,1,1,2013-03-09
2051,4426,1975,Graduation,Single,55801.0,1,1,2013-09-22
2052,2591,1959,Graduation,Widow,76320.0,0,1,2014-06-22
2053,10509,1955,Master,Single,36927.0,1,1,2014-06-02
2054,6382,1953,Graduation,Together,48794.0,1,1,2014-06-26
2055,6673,1965,Graduation,Single,23478.0,0,0,2013-03-19
2056,7441,1973,Graduation,Divorced,71128.0,1,0,2012-10-06
2057,1071,1976,PhD,Divorced,70179.0,0,1,2013-07-21
2058,10061,1950,Graduation,Married,59462.0,0,1,2013-01-05
2059,7187,1969,Master,Together,,1,1,2013-05-18
2060,8775,1969,Graduation,Together,38361.0,1,0,2013-12-27
2061,1612,1981,PhD,Single,,1,0,2013-05-31
2062,2345,1982,PhD,Together,70038.0,0,0,2013-10-25
2063,322,1978,Graduation,Together,42554.0,1,1,2013-01-12
2064,10897,1974,Graduation,Married,67445.0,0,1,2012-08-12
2065,123,1951,Graduation,Widow,67046.0,0,1,2013-01-06
2066,6103,1948,Graduation,Married,42192.0,0,0,2013-09-06
2067,7899,1952,PhD,Married,77610.0,0,1,2012-10-29
2068,10500,1984,Graduation,Married,31761.0,1,0,2014-04-05
2069,1655,1979,Graduation,Together,34350.0,1,0,2013-10-19
2070,2406,1949,Graduation,Together,54591.0,0,1,2013-08-05
2071,2712,1956,Graduation,Married,71866.0,0,1,2013-12-25
2072,5517,1969,Graduation,Married,25293.0,1,0,2013-09-15
2073,10643,1987,PhD,Single,42000.0,0,0,2013-01-10
2074,2254,1983,Graduation,Married,69520.0,0,0,2013-07-07
2075,10281,1970,Graduation,Divorced,64713.0,1,0,2014-02-07
2076,6958,1977,Master,Married,27889.0,1,0,2013-07-05
2077,954,1960,Basic,Widow,22123.0,0,0,2014-03-27
2078,5079,1971,Graduation,Married,,1,1,2013-03-03
2079,10339,1954,Master,Together,,0,1,2013-06-23
2080,4643,1973,Graduation,Married,27803.0,1,0,2012-08-26
2081,3117,1955,Graduation,Single,,0,1,2013-10-18
2082,6497,1960,Graduation,Married,51651.0,0,1,2012-11-07
2083,5396,1988,Graduation,Married,68487.0,0,0,2013-01-13
2084,5250,1943,Master,Widow,,0,0,2013-10-30
2085,1052,1969,Graduation,Married,56796.0,0,1,2013-02-16
2086,2802,1992,2n Cycle,Married,87000.0,0,0,2012-12-15
2087,6343,1959,Graduation,Married,79823.0,0,1,2014-03-31
2088,6507,1980,Graduation,Single,30828.0,1,0,2013-10-04
2089,7901,1971,Master,Married,34109.0,0,1,2013-11-06
2090,4865,1974,Master,Divorced,53367.0,1,1,2013-08-31
2091,2686,1969,Basic,Together,22390.0,0,0,2013-10-21
2092,3107,1976,Graduation,Together,71322.0,0,1,2014-05-02
2093,7734,1993,Graduation,Absurd,79244.0,0,0,2012-12-19
2094,1146,1949,Master,Together,49912.0,0,1,2012-09-07
2095,11031,1950,PhD,Married,48699.0,1,1,2013-05-21
2096,7428,1975,Graduation,Together,80144.0,0,0,2013-09-30
2097,975,1956,Graduation,Single,54252.0,1,1,2013-05-28
2098,1103,1976,Master,Married,81929.0,1,0,2012-09-29
2099,3422,1975,Graduation,Married,76068.0,0,1,2012-11-29
2100,1055,1976,Master,Married,53204.0,1,1,2014-03-20
2101,6544,1949,PhD,Together,67911.0,0,1,2014-05-22
2102,1241,1984,2n Cycle,Married,14796.0,1,0,2012-09-17
2103,2909,1974,PhD,Married,78128.0,0,1,2014-02-19
2104,5802,1972,Basic,Married,14188.0,0,0,2013-02-28
2105,1407,1986,Basic,Married,20425.0,1,0,2012-10-29
2106,6183,1962,Master,Married,58646.0,0,1,2013-06-10
2107,340,1970,Graduation,Divorced,72967.0,0,1,2012-12-15
2108,5991,1949,Master,Married,48150.0,0,1,2013-06-08
2109,3104,1961,Graduation,Single,82332.0,0,0,2012-09-17
2110,9729,1955,Graduation,Widow,58275.0,1,1,2013-06-02
2111,1008,1981,PhD,Together,44953.0,0,0,2012-12-21
2112,11091,1953,Graduation,Together,34587.0,1,1,2014-05-16
2113,3969,1974,Master,Together,43018.0,0,1,2013-11-01
2114,1916,1954,Master,Married,45736.0,0,1,2013-07-24
2115,9907,1969,Master,Together,66476.0,0,1,2013-12-04
2116,87,1981,2n Cycle,Married,27733.0,1,0,2013-08-26
2117,8659,1952,PhD,Together,69805.0,0,1,2014-01-21
2118,6262,1962,Master,Single,72217.0,0,0,2013-04-10
2119,6147,1971,Graduation,Divorced,25818.0,1,0,2012-10-18
2120,8832,1976,Master,Together,37509.0,1,0,2012-09-12
2121,10067,1976,2n Cycle,Together,25176.0,1,1,2013-08-10
2122,7532,1980,Graduation,Married,43586.0,0,1,2012-08-30
2123,4915,1956,2n Cycle,Married,53230.0,0,1,2012-08-03
2124,2115,1957,Graduation,Together,50116.0,1,1,2014-06-20
2125,2088,1972,Graduation,Together,84906.0,0,0,2013-10-04
2126,2493,1966,Graduation,Married,61286.0,0,1,2013-08-02
2127,6292,1986,PhD,Married,82333.0,0,0,2013-03-30
2128,1631,1965,PhD,Together,65220.0,0,0,2012-09-03
2129,10104,1974,Graduation,Together,33590.0,2,1,2013-11-03
2130,3006,1976,Graduation,Divorced,30992.0,1,0,2013-04-22
2131,3919,1976,Master,Single,72309.0,0,0,2013-03-11
2132,11181,1949,PhD,Married,156924.0,0,0,2013-08-29
2133,642,1980,Basic,Married,16005.0,1,0,2012-08-14
2134,4369,1957,Master,Absurd,65487.0,0,0,2014-01-10
2135,10127,1965,Graduation,Married,58692.0,0,1,2014-04-06
2136,271,1969,Graduation,Widow,40590.0,1,1,2013-10-02
2137,4973,1970,Graduation,Single,20587.0,1,0,2014-05-11
2138,2948,1954,Master,Divorced,62637.0,0,1,2014-03-01
2139,2715,1966,Master,Divorced,29435.0,1,1,2012-08-06
2140,10432,1974,Graduation,Divorced,19346.0,1,0,2014-01-30
2141,9216,1971,Graduation,Married,35788.0,1,1,2014-01-23
2142,7124,1968,Graduation,Divorced,36997.0,1,1,2013-02-01
2143,9727,1957,Graduation,Married,23539.0,0,0,2014-02-28
2144,5136,1973,Graduation,Single,65333.0,0,1,2014-01-17
2145,9790,1957,Graduation,Single,78499.0,0,0,2013-11-23
2146,1818,1971,PhD,Together,29732.0,1,0,2014-03-25
2147,1100,1960,Master,Together,41275.0,1,2,2014-03-24
2148,7873,1973,PhD,Together,63516.0,1,1,2013-07-06
2149,10609,1962,PhD,Married,42769.0,0,1,2013-10-12
2150,6950,1958,Master,Married,49572.0,1,1,2013-12-15
2151,7233,1972,Graduation,Married,69209.0,0,0,2012-09-17
2152,9481,1976,Graduation,Married,17148.0,1,0,2014-01-28
2153,7699,1969,Graduation,Widow,40590.0,1,1,2013-10-02
2154,2711,1976,Master,Together,30560.0,1,0,2013-06-27
2155,8933,1983,2n Cycle,Married,32146.0,1,0,2014-05-12
2156,8726,1964,2n Cycle,Divorced,41713.0,1,1,2014-04-29
2157,1515,1975,Master,Together,34176.0,0,1,2014-01-22
2158,5186,1955,PhD,Married,58482.0,0,1,2014-03-12
2159,10157,1965,Graduation,Single,59686.0,0,1,2014-01-25
2160,5667,1964,PhD,Married,60896.0,0,1,2012-10-11
